	0	1	2	3	4
0	1	5	8	10	12
1	1	5	8	10	12
2	1	5	8	11	12
3	1	5	8	11	12
4	1	5	8	11	12
5	1	5	8	11	12
6	1	5	8	11	12
7	1	5	8	11	12
8	1	5	8	11	12
9	1	5	8	11	12
10	1	5	8	11	12
11	1	5	8	11	12
12	1	6	8	11	12
13	1	6	8	11	12
14	2	5	9	11	15
15	2	5	9	11	15
16	1	6	9	11	12
17	1	6	9	11	12
18	2	5	9	11	15
19	2	5	9	11	15
20	1	6	9	11	12
21	1	6	9	11	12
22	2	5	9	11	15
23	2	5	9	11	15
24	1	6	8	11	12
25	1	6	8	11	12
26	1	5	8	11	12
27	1	5	8	11	12
28	1	5	8	11	12
29	1	5	8	11	12
30	1	5	8	11	12
31	1	5	8	11	12
32	2	5	8	10	12
33	2	5	8	10	12
34	1	5	8	11	12
35	1	5	8	11	12
36	1	5	8	11	12
37	1	5	8	11	12
38	1	6	8	11	12
39	1	6	8	11	12
40	2	5	8	11	15
41	2	5	8	11	15
42	1	6	8	11	12
43	1	6	8	11	12
44	1	5	8	11	12
45	1	5	8	11	12
46	2	5	8	10	12
47	2	5	8	10	12
48	1	5	8	11	12
49	1	5	8	11	12
50	1	5	8	11	12
51	1	5	8	11	12
52	1	5	8	11	12
53	1	5	8	11	12
54	1	5	9	11	12
55	1	5	9	11	12
56	2	5	9	10	12
57	2	5	9	10	12
58	1	5	8	11	12
59	1	5	8	11	12
60	1	5	8	11	12
61	1	5	8	11	12
62	1	5	8	11	12
63	1	5	8	11	12
64	1	5	8	11	12
65	1	5	8	11	12
66	1	5	8	11	12
67	1	5	8	11	12
68	1	5	8	11	12
69	1	5	8	11	12
70	1	5	9	11	12
71	1	5	9	11	12
72	2	5	9	10	12
73	2	5	9	10	12
74	1	5	9	11	12
75	1	5	9	11	12
76	2	5	9	10	12
77	2	5	9	10	12
78	1	5	8	11	12
79	1	5	8	11	12
80	1	5	8	11	12
81	1	5	8	11	12
82	1	5	8	10	12
83	1	5	8	10	12
84	1	5	8	10	12
85	1	5	8	10	12
86	1	5	8	10	12
87	1	5	8	10	12
88	1	5	8	10	12
89	1	5	8	10	12
90	1	5	8	10	12
91	1	5	8	10	12
92	1	5	8	11	12
93	1	5	8	11	12
94	1	5	8	11	12
95	1	5	8	11	12
96	1	5	8	11	12
97	1	5	8	11	12
98	1	5	8	11	12
99	1	5	8	11	12
100	1	5	8	11	12
101	1	5	8	11	12
102	1	5	8	10	12
103	1	5	8	10	12
104	1	5	8	10	12
105	1	5	8	10	12
106	1	5	8	10	12
107	1	5	8	10	12
108	1	5	9	10	12
109	1	5	9	10	12
110	2	5	9	10	12
111	2	5	9	10	12
112	1	5	8	10	12
113	1	5	8	10	12
114	1	5	8	10	12
115	1	5	8	10	12
116	1	5	8	10	12
117	1	5	8	10	12
118	1	5	8	10	12
119	1	5	8	10	12
120	1	5	8	10	12
121	1	5	8	10	12
122	1	5	8	10	12
123	1	5	8	10	12
124	1	5	8	10	12
125	1	5	8	10	12
126	1	6	8	10	12
127	1	6	8	10	12
128	1	5	8	10	12
129	1	5	8	10	12
130	1	5	8	10	12
131	1	5	8	10	12
132	1	5	8	10	12
133	1	5	8	10	12
134	1	5	8	10	12
135	1	5	8	10	12
136	1	5	8	10	12
137	1	5	8	10	12
138	1	6	8	10	12
139	1	6	8	10	12
140	1	5	8	10	12
141	1	5	8	10	12
142	1	5	8	10	12
143	1	5	8	10	12
144	1	5	8	11	12
145	1	5	8	11	12
146	1	5	8	11	12
147	1	5	8	11	12
148	1	5	8	11	12
149	1	5	8	11	12
150	1	5	8	11	12
151	1	5	8	11	12
