	0	1	2	3	4
0	1	5	8	10	12
1	1	5	8	10	12
2	1	5	8	10	12
3	1	5	8	10	12
4	2	5	9	11	12
5	2	5	9	11	12
6	1	6	9	11	12
7	1	6	9	11	12
8	2	5	9	10	14
9	2	5	9	10	14
10	1	7	9	11	12
11	1	7	9	11	12
12	2	5	9	11	12
13	2	5	9	11	12
14	1	5	9	11	12
15	1	5	9	11	12
16	1	5	8	11	12
17	1	5	8	11	12
18	1	5	8	10	12
19	1	5	8	10	12
20	1	5	9	10	12
21	1	5	9	10	12
22	4	5	9	11	12
23	4	5	9	11	12
24	4	5	9	11	12
25	4	5	9	11	12
26	4	5	9	11	12
27	4	5	9	11	12
28	4	5	9	11	12
29	4	5	9	11	12
30	4	5	9	11	12
31	4	5	9	11	12
32	1	5	9	11	12
33	1	5	9	11	12
34	1	5	8	11	12
35	1	5	8	11	12
36	1	5	8	11	12
37	1	5	8	11	12
38	1	5	8	11	12
39	1	5	8	11	12
40	1	6	9	11	12
41	1	6	9	11	12
42	2	5	9	10	12
43	2	5	9	10	12
44	1	5	9	11	12
45	1	5	9	11	12
46	2	5	9	11	12
47	2	5	9	11	12
48	1	5	9	10	12
49	1	5	9	10	12
50	1	5	9	11	12
51	1	5	9	11	12
52	1	7	9	11	12
53	1	7	9	11	12
54	4	5	9	11	12
55	4	5	9	11	12
56	1	5	9	11	12
57	1	5	9	11	12
