	0	1	2	3	4
0	1	6	8	10	12
1	1	6	8	10	12
2	2	5	8	11	15
3	2	5	8	11	15
4	1	7	8	11	12
5	1	7	8	11	12
6	1	5	8	11	12
7	1	5	8	11	12
8	1	5	8	11	12
9	1	5	8	11	12
10	1	5	8	11	12
11	1	5	8	11	12
12	1	5	8	11	12
13	1	5	8	11	12
14	1	5	8	11	12
15	1	5	8	11	12
16	1	5	8	11	12
17	1	5	8	11	12
18	1	5	8	11	12
19	1	5	8	11	12
20	1	5	8	11	12
21	1	5	8	11	12
22	1	5	8	11	12
23	1	5	8	11	12
24	2	5	9	10	12
25	2	5	9	10	12
26	1	5	9	11	12
27	1	5	9	11	12
28	2	5	9	10	12
29	2	5	9	10	12
30	1	5	9	11	12
31	1	5	9	11	12
32	1	5	8	10	12
33	1	5	8	10	12
34	1	7	8	11	12
35	1	7	8	11	12
36	1	5	8	11	12
37	1	5	8	11	12
38	1	5	8	11	12
39	1	5	8	11	12
